30379	8.079444	0.459811	3
21430	8.772697	1.429585	3
32729	11.126855	0.089359	3
31220	9.970369	1.119528	3
47571	11.937957	0.756480	3
30801	8.621928	1.564949	3
19290	11.606502	0.222572	3
39903	11.094384	0.298090	3
47512	11.506691	0.745036	3
40430	8.985744	0.089219	3
23238	7.164482	0.432936	3
25157	12.027093	0.056713	3
47630	9.054716	0.728728	3
57819	12.890609	0.269151	3
48306	7.870059	0.418579	3
20440	8.049588	1.158110	3
30896	5.717429	1.365656	3
36137	5.622044	1.561929	3
47427	14.304541	0.431081	3
28332	10.164730	1.155972	3
23848	9.957523	1.278026	3
45089	12.387547	0.516455	3
47009	7.730506	1.681810	3
26554	11.220182	0.130196	3
38414	8.831297	0.608580	3
40733	7.768624	0.377814	3
18556	12.981365	0.226405	3
44635	7.988142	0.942867	3
22691	12.996647	0.928381	3
36445	8.101178	0.845106	3
19721	12.109479	0.376016	3
21476	12.070570	1.669679	3
20943	9.951115	0.014804	3
42233	11.640730	0.663680	3
22222	8.740276	0.699310	3
38773	13.682190	1.409692	3
29035	8.151523	0.419977	3
22061	12.852676	1.238075	3
30760	9.518523	0.780590	3
42452	10.781233	1.054962	3
19763	9.316703	0.440675	3
27565	12.988645	1.025776	3
39710	6.918363	0.705141	3
27863	11.653334	1.669216	3
40667	10.617027	1.257289	3
26302	6.477001	1.504212	3
36231	14.775890	1.236185	3
40859	9.640417	0.417142	3
22557	14.467010	0.101075	3
35288	10.841754	0.105632	3
25494	12.453464	0.789231	3
37390	7.362231	0.722230	3
37740	10.260532	0.526771	3
30199	11.779666	0.166800	3
45934	12.706618	0.647973	3
37375	11.119669	0.750925	3
41616	9.997982	0.864036	3
28236	9.167311	1.080843	3
37766	7.615820	0.353134	3
39759	11.048623	0.570570	3
37385	10.591903	1.187190	3
32142	9.562336	1.617429	3
20929	7.599284	0.924625	3
33150	9.554775	1.151442	3
27915	7.455412	1.308696	3
47403	12.589213	0.866577	3
28713	10.892093	1.531226	3
29449	10.476988	0.498940	3
23685	12.043401	1.629974	3
19291	6.501477	0.506402	3
42151	7.257380	1.622333	3
17787	10.479350	0.116276	3
37416	8.380151	1.049685	3
24205	10.274945	1.528525	3
45258	12.102724	0.933148	3
44455	8.579160	0.857998	3
36398	7.012614	1.681655	3
25568	12.003948	0.472674	3
