8.800902	8.313905
8.655222	7.801313
9.178597	10.963426
9.699558	11.962077
7.979062	7.021260
10.515322	8.857945
8.135366	8.073121
10.149773	9.788410
10.469303	11.172689
9.701027	9.170275
8.654008	8.850146
9.266215	8.970248
7.106023	7.864682
7.980772	8.398702
8.955530	6.492586
9.217798	7.680504
9.130275	10.178866
8.921162	7.185269
8.210699	8.792362
8.688603	8.655177
10.588174	11.560772
8.049669	7.556012
8.258824	9.737239
9.257635	8.772596
9.867196	10.455370
9.072602	7.875720
8.759203	8.446957
8.628861	9.901010
7.836046	7.328802
7.446022	6.926494
8.972388	9.010516
9.933541	9.894778
9.851563	10.891100
8.302209	9.154597
8.687429	7.184153
8.979164	7.919294
9.192050	8.720591
7.746227	7.687151
8.700111	7.782249
8.699550	9.012674
8.930148	9.259274
8.741082	7.878131
9.658446	8.029143
8.556169	8.275602
8.965852	7.718223
9.797835	10.013872
10.941116	11.010520
9.340540	9.344726
9.120648	8.483562
8.090572	9.671901
8.477024	7.657017
8.107085	9.099758
9.713899	9.602664
9.531110	8.906344
9.500609	9.481639
8.356671	8.427347
8.274273	8.158540
7.355793	5.852822
9.320263	7.482453
10.484726	9.747215
10.100239	9.112013
9.477601	9.148564
8.927000	7.323888
9.488866	9.896943
10.561750	8.689511
9.455755	9.339884
7.993799	9.904162
7.878383	8.478273
9.605732	10.607446
8.790740	7.988512
7.649500	8.768639
6.227981	5.957254
8.053183	8.399252
8.820747	7.636008
7.488836	7.115805
9.720217	9.092975
9.733205	9.371418
8.333390	6.430650
9.142056	9.714959
8.590367	7.636981
8.458541	8.774261
8.062384	7.603548
8.303290	9.324240
9.652634	10.111030
8.824675	8.973843
10.939568	11.953917
7.147149	7.911528
10.933111	10.263186
8.387034	9.700617
10.308934	9.701117
9.084925	8.486643
9.372208	7.598520
8.366792	7.694132
9.270023	8.752007
8.595476	8.803227
8.618781	8.870133
7.939094	7.746502
7.796951	8.245000
11.178016	12.680518
9.240229	9.158829
9.675019	8.773649
9.278721	9.471519
8.894721	9.810757
9.494073	10.380268
10.801520	11.595850
8.920786	7.592321
8.373109	7.855701
9.388615	8.734638
10.213740	9.522088
7.522288	7.879093
9.877045	10.980154
9.374575	8.343622
8.306978	8.759821
8.211383	8.527657
7.972114	8.152698
9.164249	9.729977
8.434098	9.026305
9.188226	9.793404
9.299179	9.967400
8.852148	9.080030
9.924690	9.158823
7.649088	8.150020
10.255991	10.062663
7.810363	7.996518
10.086332	8.087697
9.294950	10.334707
8.988350	9.788783
8.882585	7.835766
8.313212	7.823503
9.181789	9.004341
9.346766	10.167359
10.397985	11.510892
8.267449	7.294689
10.394693	9.102982
8.453412	8.895419
6.608434	6.041193
8.335622	8.727626
7.393772	7.098588
8.932457	9.982704
8.908105	9.178500
7.761955	8.394136
7.471264	8.277131
7.205443	8.111221
8.923996	9.128057
8.618603	6.735667
8.954231	9.395112
9.513632	9.550338
10.162145	10.420514
10.160704	9.022064
8.322098	6.758863
9.158927	9.865028
7.573258	7.246187
11.235959	8.637999
8.190311	7.986823
9.861295	9.719650
8.280019	7.778812
9.216696	9.703469
8.895984	8.291211
8.724792	9.604456
8.455128	8.415807
8.882692	9.972467
8.377818	9.221302
10.500105	10.903969
8.374639	7.258761
8.266589	6.906423
8.843161	9.058228
8.031097	8.423915
11.259857	12.986007
8.162314	7.936964
10.123365	8.641462
8.477200	9.641359
9.902717	8.930109
8.215024	8.208908
9.741670	9.340444
8.565185	8.111932
8.707712	8.143879
10.302507	10.041290
9.650999	9.817052
9.030714	8.010744
8.460095	9.534889
8.592372	8.618309
9.355853	10.044979
9.887330	9.730889
10.134161	11.226439
10.016434	11.350390
10.292015	10.279238
9.934612	10.437037
11.151890	11.097572
8.538265	8.910779
10.804181	11.388736
8.696097	8.897881
7.519847	7.594485
9.412946	10.992858
9.410904	8.203726
8.007011	7.963916
7.935700	8.477623
9.190460	8.250881
7.559570	8.622344
8.228997	7.265102
9.327289	10.401689
8.919799	7.675533
9.934654	10.582059
6.606036	5.590173
7.493223	7.697237
7.816836	8.783728
10.475243	10.341722
9.010352	9.244390
9.430383	10.085721
9.697897	11.900128
9.539174	9.788777
8.483132	5.691872
10.903876	9.911695
8.879016	8.554602
10.458738	11.380735
9.759011	10.313410
7.543427	6.731757
8.109334	9.030345
6.584827	4.529171
9.872976	9.633445
8.917393	6.882147
8.902085	7.561054
7.637813	8.278094
8.568534	7.713284
9.473799	11.270615
9.972155	9.788943
10.325176	10.565099
10.223862	10.105304
9.163198	6.697739
7.383345	7.342145
7.369929	9.327410
7.716785	8.026762
10.813253	11.060349
9.783481	7.973663
9.236506	9.478145
7.727247	7.447258
7.328568	8.274949
9.368152	12.114081
9.275170	9.409497
9.153683	8.118413
7.751193	9.226297
9.176655	8.757665
10.013664	11.158334
9.306400	9.259037
7.748947	9.371978
9.322468	9.429089
8.886941	8.979088
8.046584	5.816276
9.071230	10.456425
7.010886	6.859094
8.194759	7.763412
8.267750	9.474462
8.975537	9.969150
8.884002	7.849187
8.828944	8.967426
7.549770	7.138744
10.483309	10.948317
9.361882	10.189951
9.225394	10.154671
9.609092	9.679270
8.996787	8.709356
8.083653	7.942361
9.985146	10.533787
9.124002	10.040862
8.297721	9.664646
9.411777	10.661754
9.308939	9.961062
8.673194	9.841407
8.285975	8.854604
10.381716	8.716208
11.030373	10.573912
10.602326	12.117425
8.348958	8.891751
9.452173	10.001373
9.329488	9.336580
10.143122	12.607294
9.884972	9.328864
10.032478	10.598254
9.811947	8.540887
9.338038	7.885467
8.301349	7.403388
8.087820	7.622841
9.488157	10.386967
9.762615	8.524604
7.267357	7.358342
9.188727	10.194477
9.917571	9.105537
9.894075	10.760305
9.615111	9.633720
7.895519	8.222198
9.551926	11.628385
9.391023	9.437174
10.749065	9.815560
9.950105	9.511193
10.360483	9.792138
8.449833	8.888069
8.484088	9.606822
8.643370	10.862374
9.302022	10.769160
8.435579	7.924796
8.609911	9.194142
9.450477	11.534791
9.751946	9.316614
9.113035	10.461869
9.550515	9.543922
9.637425	8.932755
10.120675	10.616280
9.792967	9.243075
8.949425	10.620164
9.584772	9.929422
8.222802	7.444880
8.837476	7.091584
10.583385	8.948898
9.930036	10.144129
7.410906	6.922883
9.905462	10.855898
9.044389	8.882725
7.162979	6.961605
7.390384	7.979205
8.010764	9.354083
9.068155	8.468806
9.919071	6.735531
7.357884	7.639269
7.908590	6.464582
8.754161	10.541884
8.738980	7.758792
7.383635	7.052089
8.453971	8.426176
7.625501	7.064554
9.194469	8.427563
8.499667	8.274854
8.127044	8.710641
8.598959	8.603485
10.586344	10.183553
10.819224	10.633579
8.441898	10.055544
8.559826	8.852296
8.916261	8.819934
9.055538	10.968040
9.565447	9.288894
8.495237	10.962723
8.717027	7.581751
10.517599	10.232748
8.621972	9.579230
8.296950	7.798399
8.812148	9.031789
9.216942	9.440836
9.038496	9.376653
8.538807	8.947488
7.355820	7.123094
10.268264	10.078188
10.343537	11.784867
9.624131	8.797458
10.022170	8.490693
8.872906	8.317511
9.760471	10.135471
9.812012	8.091738
8.363894	8.610272
9.171624	8.040579
8.928517	8.268834
10.307791	10.529975
8.474804	7.240138
9.122689	8.886179
9.740031	9.664865
10.407232	9.981066
8.704283	8.709686
7.949466	8.740242
11.144041	11.487502
10.181230	10.269455
10.363874	10.225943
8.088341	9.546845
8.258454	9.986142
10.015073	7.653546
9.982492	9.909593
7.539530	7.873852
7.331883	8.428661
8.631300	7.088360
9.802531	7.176352
10.241301	10.998459
8.279957	10.486585
10.283985	8.774629
10.017724	9.995611
10.280902	12.485420
8.799686	8.706669
10.893038	10.402637
9.876647	8.534532
8.289800	8.413430
9.769504	8.923445
8.708857	8.375856
7.296032	7.642200
8.026953	7.732666
7.756278	8.612632
9.271519	8.790818
9.085590	9.630296
9.612275	9.270701
9.152951	8.810354
10.023804	10.474839
9.682439	10.569845
8.628602	7.336955
7.691384	6.028005
8.301099	7.095444
9.456846	10.096931
9.238761	9.116552
10.190565	11.311694
9.619344	8.065967
9.255627	8.926665
8.841384	7.614353
7.882458	7.038953
9.195646	9.221610
9.253934	9.153273
8.999660	9.027433
8.694812	9.392246
10.065583	10.930785
11.048530	9.368335
7.663260	8.398067
9.193339	9.523570
9.135211	8.142257
7.874472	4.563486
8.010817	7.587101
10.394130	8.528985
8.485063	7.361134
9.235501	9.460275
8.867153	9.511721
9.720610	10.033768
8.776201	8.019320
9.909471	11.438082
10.405603	9.484982
8.095080	8.634185
11.712565	10.394996
7.920808	5.471814
8.215294	7.987196
7.885796	6.209650
9.169581	11.145743
8.327278	9.329478
5.869539	6.091110
10.066180	8.609137
7.389904	7.732860
8.788451	7.480721
10.164751	9.907190
9.552052	8.933528
8.696376	7.909970
9.002640	8.643712
10.167137	10.978149
7.834890	6.406453
9.030477	9.016081
8.838729	10.830235
7.660727	7.257701
8.895425	8.152017
8.579137	10.447784
8.930806	9.483507
9.588546	9.218767
8.781930	8.172932
7.969996	8.025051
7.643801	8.908118
9.305466	8.696784
7.723257	7.794047
10.174940	11.252503
8.877500	9.295984
8.559814	9.338644
9.158477	8.342161
9.254298	10.027769
9.635829	9.159983
8.715706	9.672184
10.118849	9.881339
9.337562	10.966668
8.402221	7.900302
9.113856	10.709448
8.810195	8.809571
8.004221	6.606771
6.902483	5.771462
8.549604	8.543432
8.456684	8.115593
10.580644	8.543090
7.428899	9.724653
8.134573	8.745737
9.400228	11.068989
10.833854	10.957726
11.073827	10.897697
7.929050	6.337175
7.817251	6.769373
9.500599	8.815258
9.428877	10.591795
10.078249	9.767527
8.685200	9.430693
9.797496	11.194328
9.247104	9.544245
8.383256	7.473974
8.649512	7.471090
9.131406	9.462206
8.857693	8.722710
8.296381	8.063041
9.385306	10.524871
8.172600	6.109887
10.216481	9.054816
8.980912	10.186624
9.810253	9.142717
9.294057	9.285798
8.565811	7.433424
9.405697	10.146663
9.976180	9.452438
8.215418	9.003725
7.505488	6.105774
9.684930	9.386840
8.608858	7.910622
8.511992	8.424084
9.727227	8.653840
10.903237	10.218295
7.903086	7.630722
7.683986	7.245861
9.706011	11.257643
9.202982	10.273547
10.730210	10.743663
9.266260	9.797000
9.074820	8.646276
10.171625	9.882701
9.583007	10.631068
8.526496	7.557020
8.832734	8.639788
9.300024	8.581011
8.411952	7.704335
9.032279	8.471369
9.997223	8.588359
7.377396	8.000571
8.146355	7.397243
8.360122	8.084226
7.084583	9.181368
9.112873	9.527712
7.696220	5.478906
9.167590	9.216666
9.297123	9.263102
7.786311	8.722670
8.773282	8.734837
8.952064	8.675671
8.834487	9.482819
9.069155	9.317218
8.639883	8.281010
10.462345	10.328463
9.294696	10.146306
7.781370	8.659766
8.460135	7.021958
8.997359	8.357558
7.947400	9.465853
10.000266	10.309603
10.245653	10.007086
10.726445	11.711540
8.624545	7.904524
7.347496	7.725458
9.637249	7.326855
9.220281	9.976960
9.563096	8.759475
10.008395	11.372154
8.309108	7.909621
9.574842	11.117104
8.085942	10.299675
10.152817	10.995273
8.740765	8.692445
8.997450	9.106098
7.574060	7.024686
8.139025	7.929921
8.011232	8.290609
9.608448	8.327957
8.349330	8.054392
6.924331	6.653907
8.570053	7.547442
9.249662	8.916172
11.071598	11.461185
8.003697	7.560044
9.678324	11.393951
8.053530	9.219543
8.364954	6.961404
9.143902	8.140962
6.905606	7.481908
9.438426	7.811457
9.098772	10.109280
8.782224	9.230847
10.005914	10.421070
8.553683	8.222685
9.156308	10.084705
9.421381	8.668437
9.409615	7.926282
9.957757	9.623561
8.500706	8.979338
10.366632	12.156689
9.142813	8.484405
10.221140	11.143440
9.390260	10.008832
10.419756	9.465672
10.637920	11.950538
11.288428	11.844657
7.968132	8.360162
8.652736	7.328589
9.427301	8.880329
9.038545	10.663074
9.820704	11.302634
8.738764	6.873901
9.811234	8.925766
8.569339	8.289970
9.090244	9.250767
9.709509	9.285188
8.424548	7.397258
10.161196	11.682072
8.223706	6.630446
9.411894	8.200545
9.384259	10.541705
9.099204	9.403820
10.360859	9.902962
8.997631	8.447081
11.315937	12.238292
8.426546	8.647272
9.270211	7.808818
8.858239	9.266847
7.724239	5.875786
7.738671	6.562647
9.289230	9.713534
9.201614	10.223862
11.029333	10.826332
9.358007	10.721857
8.713140	7.798580
9.530288	10.163003
8.705655	6.933266
8.929378	7.602439
7.956579	8.347020
8.751208	8.928353
8.671829	8.061675
8.066713	8.369049
8.315467	7.732038
7.904573	8.540299
8.642833	7.569216
6.132098	6.578837
9.526820	9.958090
9.426017	8.838902
8.809641	7.899525
7.879017	7.910064
10.534700	11.218928
9.200311	9.252765
8.616473	11.099538
10.149684	10.444913
8.362094	7.523122
8.008883	5.588998
8.688912	9.144138
5.621226	5.960967
8.536620	8.025419
8.839356	6.911381
7.885159	8.122520
8.875910	8.889632
9.674873	8.447865
8.440324	8.631723
10.410142	10.534144
8.545855	10.284241
8.185399	9.450522
10.364114	9.293718
6.781842	6.620082
7.767130	7.977698
7.404330	6.743235
8.592316	6.883509
8.165755	7.494499
8.970069	10.273334
10.430297	11.159283
8.655946	7.407465
7.984018	7.695258
7.522485	8.085939
8.163391	7.795562
9.390307	9.676907
7.697146	9.359441
7.762528	7.685511
9.923601	9.719067
8.906727	7.968244
10.332963	10.475258
9.092844	9.878961
7.647717	8.227119
9.835838	10.119814
11.632219	13.683305
8.868919	9.074565
7.102170	7.738639
10.008020	8.963049
9.206774	9.165576
9.526279	8.758598
8.992205	9.779641
10.504547	10.563994
9.657242	10.625281
9.420656	7.640656
9.038257	7.315212
11.005921	11.168376
7.372240	5.694750
8.550196	6.610933
9.477398	7.772040
8.669254	9.111192
8.558612	7.830967
9.437802	8.477404
9.468093	10.956262
9.385596	10.736122
9.437352	8.097181
8.428548	8.467089
8.685922	7.681731
10.942850	11.504232
9.411251	9.096052
9.632717	10.219351
6.973997	5.184947
6.598827	8.391711
9.405768	9.927612
10.884663	10.547206
10.227905	10.684006
9.382437	10.142596
9.736969	10.134584
9.146366	9.700563
8.891011	9.311142
9.964587	9.557726
8.534536	9.049461
8.538358	8.441046
10.631028	9.490328
7.312428	7.084115
7.415425	8.049881
8.522427	8.859129
9.591065	9.253971
8.600680	8.128765
9.581998	9.599814
9.386962	10.861915
10.205069	8.325867
9.514046	10.499970
9.036364	9.963017
7.373644	8.298485
9.192013	9.419530
9.398895	10.776356
8.729003	9.337868
8.046083	9.281869
8.202639	8.421769
9.506933	9.769254
8.350904	9.764164
8.800585	7.531985
9.937729	9.409766
8.648832	7.759748
8.788840	9.403804
9.497733	10.578319
9.196451	8.155880
8.035772	8.391075
8.392327	8.487072
9.390223	9.671563
7.508771	7.809524
9.770275	8.921415
9.364840	10.215992
9.037578	6.880773
7.688830	7.405508
8.824690	7.996350
10.624366	11.522165
9.935626	9.052282
8.798606	11.266294
9.577929	11.787149
10.870771	10.559646
9.268443	9.662953
9.899686	9.521397
8.311276	6.816676
8.355919	7.906971
10.143340	9.963854
9.585047	8.809768
9.242691	8.536200
10.129948	9.467796
7.814726	9.893359
7.473214	6.594656
8.613514	8.225214
8.130613	7.680889
10.702829	10.163795
9.791614	10.570100
9.706088	8.542046
8.285590	9.965382
8.023383	6.878441
8.348862	8.047923
9.333555	10.339198
10.564948	11.124243
8.602292	8.835571
10.365430	8.783258
10.295979	9.004606
9.337258	10.972273
9.220363	8.500831
9.275121	9.039237
8.329293	7.815784
7.943785	8.465741
9.717705	9.352628
7.614720	8.016360
8.955317	9.390067
8.474977	9.528983
7.535735	6.741198
9.951736	7.939127
8.465159	7.795846
10.196947	8.882354
9.110787	7.807453
8.923226	10.124890
9.994770	9.676660
9.522955	10.590889
8.243955	7.639688
10.212411	9.606502
8.017140	8.909069
9.825265	10.013505
9.726643	9.196507
7.955892	8.577027
8.072384	8.022657
8.249812	6.288914
8.302792	8.223640
9.876520	9.340751
7.811745	7.318582
9.349129	9.177852
9.610173	9.019725
8.827009	8.085224
9.340455	10.524156
8.864438	6.628443
8.400825	7.791735
8.706233	8.038169
9.489365	9.653004
9.954294	10.161206
9.013567	8.511932
9.515457	10.049055
7.753381	6.510864
7.910256	7.290006
8.445815	9.105350
9.440067	8.222509
7.995765	8.522954
9.353544	9.127874
8.108819	8.017962
9.168238	9.656394
7.996211	7.606681
9.340526	8.194836
9.246821	6.566576
9.477789	9.047815
9.709723	8.898640
8.783685	9.254750
9.767451	10.986786
10.973487	11.726685
8.683126	9.180733
8.283130	10.041873
7.797593	9.467621
10.226174	9.430711
9.458207	9.037126
8.138848	7.585643
9.594638	9.810710
8.474333	9.415944
8.240512	7.892207
7.614114	7.400474
8.847379	7.981676
8.782192	8.658125
10.272108	10.356376
8.053109	6.409166
7.763664	6.511006
10.610984	10.741300
10.070025	10.308068
9.025105	10.431165
10.164910	9.980747
7.617255	7.470157
6.202152	6.837403
7.968556	9.082497
10.211353	9.966493
9.326211	10.062893
9.568908	9.413090
9.268763	9.211506
8.331859	8.184173
8.907032	7.538411
8.371284	8.388443
8.865060	7.028388
7.720277	9.121038
11.732358	10.730959
7.513785	8.784390
9.335479	9.927948
10.476741	10.961855
7.722061	7.524099
7.731955	8.669667
